date,open,close,high,low,volume,code
2011-01-05,6.88,6.927,7.045,6.771,1256162.0,000002
2011-01-06,6.967,6.935,7.045,6.818,791284.0,000002
2011-01-07,6.935,6.975,7.218,6.888,1447215.0,000002
2011-01-10,7.061,6.857,7.218,6.81,1290466.0,000002
2011-01-11,6.81,7.084,7.186,6.778,1347312.0,000002
2011-01-12,7.1,7.116,7.328,6.982,1355219.0,000002
2011-01-13,7.147,7.014,7.171,6.982,587958.0,000002
2011-01-14,6.998,7.1,7.155,6.943,885321.0,000002
2011-01-17,7.006,6.606,7.077,6.535,1198266.0,000002
2011-01-18,6.606,6.551,6.708,6.496,644874.0,000002
2011-01-19,6.559,6.7,6.723,6.457,946783.0,000002
2011-01-20,6.669,6.386,6.669,6.378,829653.0,000002
2011-01-21,6.402,6.574,6.81,6.378,895391.0,000002
2011-01-24,6.582,6.629,6.778,6.394,742924.0,000002
2011-01-25,6.59,6.661,6.786,6.551,491671.0,000002
2011-01-26,6.653,6.676,6.763,6.606,382124.0,000002
2011-01-27,6.394,6.512,6.535,6.237,1761521.0,000002
2011-01-28,6.519,6.48,6.684,6.37,1362360.0,000002
2011-01-31,6.472,6.433,6.48,6.37,814308.0,000002
2011-02-01,6.457,6.418,6.48,6.378,990253.0,000002
2011-02-09,6.339,6.292,6.378,6.261,948232.0,000002
2011-02-10,6.308,6.418,6.433,6.292,1047149.0,000002
2011-02-11,6.394,6.48,6.551,6.323,1360523.0,000002
2011-02-14,6.472,6.747,6.778,6.449,1836827.0,000002
2011-02-15,6.747,6.731,6.825,6.716,1103390.0,000002
2011-02-16,6.708,6.692,6.716,6.543,1271436.0,000002
2011-02-17,6.676,6.567,6.716,6.496,1246642.0,000002
2011-02-18,6.551,6.551,6.621,6.504,702368.0,000002
2011-02-21,6.496,6.59,6.598,6.433,919172.0,000002
2011-02-22,6.567,6.37,6.567,6.355,1585533.0,000002
2011-02-23,6.37,6.394,6.425,6.355,557247.0,000002
2011-02-24,6.394,6.41,6.433,6.355,620561.0,000002
2011-02-25,6.418,6.378,6.418,6.331,612975.0,000002
2011-02-28,6.378,6.402,6.402,6.316,772669.0,000002
2011-03-01,6.402,6.512,6.606,6.402,1532654.0,000002
2011-03-02,6.465,6.433,6.48,6.378,672625.0,000002
2011-03-03,6.433,6.425,6.519,6.41,899327.0,000002
2011-03-04,6.465,6.543,6.551,6.441,994951.0,000002
2011-03-07,6.582,6.574,6.637,6.535,1127308.0,000002
2011-03-08,6.629,6.692,6.771,6.621,1703733.0,000002
2011-03-09,6.708,6.692,6.763,6.653,912596.0,000002
2011-03-10,6.684,6.669,6.747,6.598,1046363.0,000002
2011-03-11,6.645,6.535,6.653,6.496,902689.0,000002
2011-03-14,6.496,6.512,6.551,6.457,435386.0,000002
2011-03-15,6.496,6.418,6.504,6.355,868532.0,000002
2011-03-16,6.41,6.472,6.512,6.41,467329.0,000002
2011-03-17,6.433,6.418,6.457,6.363,608689.0,000002
2011-03-18,6.465,6.433,6.551,6.394,746035.0,000002
2011-03-21,6.433,6.512,6.621,6.433,892325.0,000002
2011-03-22,6.519,6.512,6.559,6.418,471741.0,000002
2011-03-23,6.504,6.669,6.739,6.472,1632575.0,000002
2011-03-24,6.676,6.661,6.739,6.645,863161.0,000002
2011-03-25,6.692,6.841,6.904,6.669,1725055.0,000002
2011-03-28,6.857,6.849,7.006,6.818,1332343.0,000002
2011-03-29,6.825,6.81,6.959,6.778,991463.0,000002
2011-03-30,6.81,6.818,6.888,6.7,855661.0,000002
2011-04-01,6.723,6.92,6.927,6.669,734176.0,000002
2011-04-06,6.888,7.014,7.053,6.849,1068401.0,000002
2011-04-07,7.014,7.178,7.28,6.99,1284532.0,000002
2011-04-11,7.163,6.92,7.21,6.912,833280.0,000002
2011-04-12,6.92,6.943,7.029,6.873,663096.0,000002
2011-04-13,6.92,7.006,7.029,6.818,567793.0,000002
2011-04-14,6.998,6.904,7.014,6.88,574302.0,000002
2011-04-15,6.896,6.982,7.022,6.833,539924.0,000002
2011-04-18,6.951,7.029,7.053,6.904,698448.0,000002
2011-04-19,6.975,6.888,6.975,6.873,410708.0,000002
2011-04-20,6.865,6.771,6.92,6.723,811386.0,000002
2011-04-21,6.786,6.81,6.81,6.723,597519.0,000002
2011-04-22,6.771,6.708,6.786,6.684,426218.0,000002
2011-04-25,6.676,6.684,6.731,6.661,401521.0,000002
2011-04-26,6.676,6.708,6.739,6.645,424373.0,000002
2011-04-27,6.731,6.59,6.747,6.527,511953.0,000002
2011-04-28,6.606,6.519,6.629,6.512,401268.0,000002
2011-04-29,6.527,6.653,6.676,6.519,382426.0,000002
2011-05-03,6.645,6.669,6.676,6.527,486642.0,000002
2011-05-04,6.606,6.535,6.661,6.519,426736.0,000002
2011-05-05,6.512,6.551,6.59,6.465,411048.0,000002
2011-05-06,6.527,6.512,6.582,6.472,397032.0,000002
2011-05-09,6.519,6.519,6.598,6.488,313590.0,000002
2011-05-10,6.535,6.527,6.543,6.472,294559.0,000002
2011-05-11,6.512,6.504,6.582,6.441,614644.0,000002
2011-05-12,6.488,6.465,6.535,6.441,322432.0,000002
2011-05-13,6.504,6.519,6.527,6.418,505444.0,000002
2011-05-16,6.48,6.567,6.621,6.472,571768.0,000002
2011-05-17,6.535,6.59,6.637,6.527,350095.0,000002
2011-05-18,6.59,6.598,6.629,6.559,240123.0,000002
2011-05-19,6.598,6.48,6.629,6.465,412138.0,000002
2011-05-20,6.496,6.465,6.519,6.441,237708.0,000002
2011-05-23,6.441,6.3,6.488,6.268,500202.0,000002
2011-05-24,6.3,6.3,6.355,6.261,408815.0,000002
2011-05-25,6.284,6.174,6.3,6.159,470839.0,000002
2011-05-26,6.237,6.198,6.268,6.182,303530.0,000002
2011-05-27,6.246,6.278,6.309,6.206,344129.0,000002
2011-05-30,6.262,6.198,6.278,6.158,283157.0,000002
2011-05-31,6.222,6.23,6.27,6.047,370745.0,000002
2011-06-01,6.214,6.214,6.23,6.142,330414.0,000002
2011-06-02,6.15,6.135,6.246,6.071,378799.0,000002
2011-06-03,6.135,6.19,6.238,6.119,287590.0,000002
2011-06-07,6.174,6.206,6.23,6.15,204567.0,000002
2011-06-08,6.222,6.436,6.468,6.206,755841.0,000002
2011-06-09,6.413,6.278,6.421,6.278,303677.0,000002
2011-06-10,6.317,6.357,6.436,6.317,412506.0,000002
2011-06-13,6.317,6.278,6.317,6.222,243279.0,000002
2011-06-14,6.278,6.492,6.667,6.278,910987.0,000002
2011-06-15,6.476,6.413,6.5,6.357,430732.0,000002
2011-06-16,6.317,6.349,6.444,6.317,326289.0,000002
2011-06-17,6.349,6.397,6.524,6.341,456932.0,000002
2011-06-20,6.413,6.5,6.54,6.405,527195.0,000002
2011-06-21,6.484,6.572,6.659,6.484,685905.0,000002
2011-06-22,6.587,6.532,6.643,6.452,365826.0,000002
2011-06-23,6.532,6.572,6.603,6.476,379548.0,000002
2011-06-24,6.556,6.659,6.754,6.54,757512.0,000002
2011-06-27,6.667,6.587,6.723,6.508,604635.0,000002
2011-06-28,6.595,6.603,6.635,6.476,483848.0,000002
2011-06-29,6.564,6.58,6.611,6.54,320830.0,000002
2011-06-30,6.587,6.715,6.77,6.516,873494.0,000002
2011-07-01,6.699,6.897,7.001,6.675,1277998.0,000002
2011-07-04,6.937,6.921,7.128,6.897,832629.0,000002
2011-07-05,6.921,7.025,7.168,6.921,1470530.0,000002
2011-07-06,7.032,7.009,7.056,6.921,609540.0,000002
2011-07-07,7.025,6.969,7.136,6.794,846650.0,000002
2011-07-08,6.937,7.009,7.072,6.937,509852.0,000002
2011-07-11,6.953,6.953,6.977,6.834,426939.0,000002
2011-07-12,6.881,6.754,6.889,6.691,621564.0,000002
2011-07-13,6.746,6.842,6.921,6.73,426684.0,000002
2011-07-14,6.85,6.818,6.921,6.762,440302.0,000002
2011-07-15,6.675,6.699,6.754,6.58,715408.0,000002
2011-07-18,6.667,6.643,6.667,6.548,618290.0,000002
2011-07-19,6.58,6.746,6.794,6.556,848732.0,000002
2011-07-20,6.754,6.73,6.786,6.691,296115.0,000002
2011-07-21,6.738,6.675,6.762,6.619,292770.0,000002
2011-07-22,6.691,6.691,6.746,6.635,194140.0,000002
2011-07-25,6.603,6.468,6.635,6.436,478412.0,000002
2011-07-26,6.468,6.516,6.532,6.468,256070.0,000002
2011-07-27,6.46,6.468,6.524,6.421,296620.0,000002
2011-07-28,6.436,6.444,6.476,6.365,291102.0,000002
2011-07-29,6.436,6.476,6.516,6.397,241440.0,000002
2011-08-01,6.476,6.587,6.595,6.444,234297.0,000002
2011-08-02,6.548,6.572,6.603,6.46,213267.0,000002
2011-08-03,6.548,6.635,6.651,6.532,355567.0,000002
2011-08-04,6.643,6.603,6.667,6.595,136550.0,000002
2011-08-05,6.484,6.5,6.572,6.452,306128.0,000002
2011-08-08,6.468,6.405,6.564,6.317,523375.0,000002
2011-08-09,6.349,6.595,6.715,6.309,943478.0,000002
2011-08-10,6.754,6.707,6.818,6.651,823681.0,000002
2011-08-11,6.651,6.794,6.897,6.635,760522.0,000002
2011-08-12,6.778,6.699,6.826,6.683,424572.0,000002
2011-08-15,6.699,6.754,6.794,6.619,444015.0,000002
2011-08-16,6.707,6.643,6.754,6.619,390971.0,000002
2011-08-17,6.619,6.532,6.675,6.476,438625.0,000002
2011-08-18,6.532,6.468,6.54,6.421,419637.0,000002
2011-08-19,6.381,6.468,6.508,6.381,492715.0,000002
2011-08-22,6.452,6.421,6.484,6.397,202723.0,000002
2011-08-23,6.452,6.532,6.564,6.436,312150.0,000002
2011-08-24,6.556,6.484,6.58,6.476,138239.0,000002
2011-08-25,6.516,6.707,6.723,6.468,532834.0,000002
2011-08-26,6.667,6.659,6.715,6.603,265807.0,000002
2011-08-29,6.595,6.492,6.643,6.436,311558.0,000002
2011-08-30,6.532,6.468,6.58,6.436,321466.0,000002
2011-08-31,6.444,6.476,6.492,6.429,210926.0,000002
2011-09-01,6.484,6.468,6.508,6.436,166844.0,000002
2011-09-02,6.46,6.436,6.484,6.389,303436.0,000002
2011-09-05,6.421,6.381,6.444,6.357,307995.0,000002
2011-09-06,6.357,6.357,6.397,6.317,278107.0,000002
2011-09-07,6.389,6.452,6.492,6.357,395553.0,000002
2011-09-08,6.444,6.436,6.476,6.397,179321.0,000002
2011-09-09,6.46,6.421,6.516,6.413,364042.0,000002
2011-09-13,6.365,6.413,6.444,6.333,259308.0,000002
2011-09-14,6.397,6.421,6.436,6.357,224980.0,000002
2011-09-15,6.421,6.429,6.476,6.397,245485.0,000002
2011-09-16,6.452,6.405,6.492,6.357,364527.0,000002
2011-09-19,6.357,6.182,6.373,6.119,607367.0,000002
2011-09-20,6.182,6.135,6.198,6.079,290652.0,000002
2011-09-21,6.135,6.254,6.301,6.095,411282.0,000002
2011-09-22,6.198,5.928,6.23,5.912,1048418.0,000002
2011-09-23,5.864,5.88,5.976,5.785,558852.0,000002
2011-09-26,5.825,5.682,5.904,5.594,523721.0,000002
2011-09-27,5.721,5.697,5.745,5.642,376874.0,000002
2011-09-28,5.737,5.626,5.745,5.562,351393.0,000002
2011-09-29,5.602,5.705,5.793,5.467,510247.0,000002
2011-09-30,5.682,5.753,5.809,5.674,347693.0,000002
2011-10-10,5.745,5.562,5.753,5.547,376604.0,000002
2011-10-11,5.666,5.594,5.705,5.523,358264.0,000002
2011-10-12,5.562,5.833,5.896,5.523,698492.0,000002
2011-10-13,5.825,5.856,5.976,5.801,535009.0,000002
2011-10-14,5.841,5.841,5.872,5.777,194043.0,000002
2011-10-17,5.848,5.833,5.928,5.809,287416.0,000002
2011-10-18,5.801,5.713,5.825,5.642,311014.0,000002
2011-10-19,5.697,5.642,5.753,5.634,236739.0,000002
2011-10-20,5.594,5.578,5.682,5.483,303811.0,000002
2011-10-21,5.602,5.547,5.65,5.515,212489.0,000002
2011-10-24,5.547,5.713,5.721,5.515,275881.0,000002
2011-10-25,5.69,5.88,5.984,5.658,785134.0,000002
2011-10-26,5.88,6.087,6.142,5.872,1220133.0,000002
2011-10-27,6.087,6.095,6.15,6.063,372622.0,000002
2011-10-28,6.158,6.286,6.58,6.158,1025876.0,000002
2011-10-31,6.238,6.357,6.357,6.079,734223.0,000002
2011-11-01,6.286,6.166,6.397,6.119,545079.0,000002
2011-11-02,6.055,6.278,6.309,6.047,359073.0,000002
2011-11-03,6.278,6.166,6.349,6.158,472249.0,000002
2011-11-04,6.286,6.23,6.365,6.182,472888.0,000002
2011-11-07,6.182,6.103,6.246,6.079,323021.0,000002
2011-11-08,6.103,6.103,6.127,5.928,541726.0,000002
2011-11-09,6.063,6.095,6.119,5.991,361854.0,000002
2011-11-10,6.031,6.015,6.079,5.92,427340.0,000002
2011-11-11,5.96,5.976,6.007,5.92,270300.0,000002
2011-11-14,5.999,6.063,6.095,5.944,528719.0,000002
2011-11-15,6.039,5.999,6.039,5.968,174771.0,000002
2011-11-16,5.991,5.793,6.007,5.737,499917.0,000002
2011-11-17,5.801,5.801,5.841,5.753,240909.0,000002
2011-11-18,5.769,5.634,5.785,5.554,711611.0,000002
2011-11-21,5.634,5.634,5.658,5.57,321964.0,000002
2011-11-22,5.602,5.65,5.674,5.578,274044.0,000002
2011-11-23,5.658,5.634,5.682,5.602,233849.0,000002
2011-11-24,5.626,5.761,5.817,5.594,362875.0,000002
2011-11-25,5.729,5.642,5.753,5.626,205016.0,000002
2011-11-28,5.658,5.618,5.69,5.578,251321.0,000002
2011-11-29,5.674,5.697,5.761,5.618,333030.0,000002
2011-11-30,5.69,5.61,5.705,5.57,390122.0,000002
2011-12-01,5.88,5.872,6.047,5.841,1233650.0,000002
2011-12-02,5.825,5.856,5.888,5.769,307206.0,000002
2011-12-05,5.841,5.785,5.888,5.721,371726.0,000002
2011-12-06,5.793,5.88,5.952,5.761,400320.0,000002
2011-12-07,5.88,5.896,5.928,5.841,230450.0,000002
2011-12-08,5.896,5.952,6.007,5.848,332320.0,000002
2011-12-09,5.912,5.991,6.063,5.904,396996.0,000002
2011-12-12,5.88,5.801,5.92,5.705,441836.0,000002
2011-12-13,5.761,5.745,5.817,5.729,179405.0,000002
2011-12-14,5.697,5.65,5.697,5.602,208824.0,000002
2011-12-15,5.61,5.753,5.801,5.61,314770.0,000002
2011-12-16,5.69,5.904,5.999,5.674,569265.0,000002
2011-12-19,5.856,5.904,5.96,5.753,470514.0,000002
2011-12-20,5.896,5.96,6.142,5.888,675709.0,000002
2011-12-21,5.96,5.801,6.015,5.785,295696.0,000002
2011-12-22,5.801,5.896,5.96,5.761,436030.0,000002
2011-12-23,5.88,6.007,6.079,5.856,486354.0,000002
2011-12-26,5.96,5.984,6.103,5.928,308695.0,000002
2011-12-27,5.999,5.856,6.055,5.825,295838.0,000002
2011-12-28,5.856,5.833,5.92,5.682,426406.0,000002
2011-12-29,5.793,5.825,5.888,5.753,294684.0,000002
2011-12-30,5.825,5.936,5.976,5.825,306571.0,000002
2012-01-04,5.936,5.825,6.079,5.817,474329.0,000002
2012-01-05,5.809,5.761,5.896,5.713,528117.0,000002
2012-01-06,5.777,5.69,5.825,5.61,542769.0,000002
2012-01-09,5.69,5.888,5.888,5.626,846037.0,000002
2012-01-10,5.841,5.984,6.047,5.817,1077976.0,000002
2012-01-11,5.96,5.928,6.015,5.904,482934.0,000002
2012-01-12,5.896,5.976,6.127,5.888,559866.0,000002
2012-01-13,5.968,5.928,6.007,5.833,392238.0,000002
2012-01-16,5.88,5.856,6.007,5.841,337833.0,000002
2012-01-17,5.841,6.023,6.103,5.737,882229.0,000002
2012-01-18,6.007,5.968,6.103,5.936,485527.0,000002
2012-01-19,5.999,6.19,6.198,5.968,866994.0,000002
2012-01-20,6.198,6.278,6.325,6.174,896864.0,000002
2012-01-30,6.238,5.999,6.262,5.976,1053049.0,000002
2012-01-31,5.999,6.079,6.119,5.999,355029.0,000002
2012-02-01,6.047,6.007,6.158,5.976,500975.0,000002
2012-02-02,6.031,6.103,6.119,5.952,412731.0,000002
2012-02-03,6.087,6.19,6.238,6.047,636448.0,000002
2012-02-06,6.174,6.055,6.214,6.047,522439.0,000002
2012-02-07,6.039,5.864,6.079,5.864,803365.0,000002
2012-02-08,5.896,6.031,6.135,5.864,820444.0,000002
2012-02-09,6.039,6.119,6.206,5.984,1261429.0,000002
2012-02-10,6.135,6.238,6.381,6.135,1789250.0,000002
2012-02-13,6.007,6.119,6.198,5.904,912145.0,000002
2012-02-14,6.079,6.119,6.135,5.991,876265.0,000002
2012-02-15,6.079,6.214,6.214,6.047,541760.0,000002
2012-02-16,6.182,6.19,6.214,6.103,399850.0,000002
2012-02-17,6.238,6.19,6.254,6.127,446156.0,000002
2012-02-20,6.293,6.222,6.365,6.198,718612.0,000002
2012-02-21,6.23,6.293,6.301,6.182,379575.0,000002
2012-02-22,6.341,6.508,6.516,6.341,1212737.0,000002
2012-02-23,6.516,6.508,6.595,6.476,759988.0,000002
2012-02-24,6.508,6.762,6.834,6.476,1176551.0,000002
2012-02-27,6.754,6.818,6.929,6.754,1072571.0,000002
2012-02-28,6.834,6.77,6.874,6.738,695485.0,000002
2012-02-29,6.675,6.58,6.683,6.516,896496.0,000002
2012-03-01,6.548,6.595,6.73,6.532,686198.0,000002
2012-03-02,6.595,6.858,6.905,6.595,941113.0,000002
2012-03-05,6.921,6.762,7.032,6.746,813239.0,000002
2012-03-06,6.762,6.699,6.85,6.675,595231.0,000002
2012-03-07,6.675,6.699,6.754,6.611,430787.0,000002
2012-03-08,6.699,6.842,6.913,6.699,578174.0,000002
2012-03-09,6.874,6.834,6.913,6.754,362592.0,000002
2012-03-12,6.778,6.635,6.834,6.603,744536.0,000002
2012-03-13,6.699,6.77,6.786,6.675,388633.0,000002
2012-03-14,6.818,6.587,6.85,6.564,965516.0,000002
2012-03-15,6.587,6.524,6.635,6.405,841640.0,000002
2012-03-16,6.54,6.572,6.595,6.436,454852.0,000002
2012-03-19,6.532,6.532,6.548,6.46,362353.0,000002
2012-03-20,6.508,6.492,6.572,6.476,333394.0,000002
2012-03-21,6.532,6.5,6.572,6.476,332108.0,000002
2012-03-22,6.516,6.54,6.627,6.492,308580.0,000002
2012-03-23,6.524,6.452,6.58,6.436,289082.0,000002
2012-03-26,6.436,6.373,6.444,6.301,357546.0,000002
2012-03-27,6.373,6.373,6.429,6.357,230309.0,000002
2012-03-28,6.365,6.357,6.532,6.333,419168.0,000002
2012-03-29,6.357,6.508,6.675,6.325,778597.0,000002
2012-03-30,6.5,6.58,6.611,6.492,432365.0,000002
2012-04-05,6.532,6.643,6.675,6.524,608949.0,000002
2012-04-06,6.659,6.659,6.762,6.635,426942.0,000002
2012-04-09,6.611,6.532,6.635,6.524,342380.0,000002
2012-04-10,6.548,6.691,6.699,6.508,353153.0,000002
2012-04-11,6.627,6.746,6.913,6.619,703190.0,000002
2012-04-12,6.794,6.897,6.913,6.762,641962.0,000002
2012-04-13,6.913,6.818,6.961,6.81,475277.0,000002
2012-04-16,6.762,6.81,6.897,6.746,306023.0,000002
2012-04-17,6.81,6.651,6.826,6.619,460338.0,000002
2012-04-18,6.699,6.866,6.881,6.675,567858.0,000002
2012-04-19,6.866,6.826,6.889,6.81,341459.0,000002
2012-04-20,6.802,6.866,6.881,6.746,484454.0,000002
2012-04-23,6.85,6.834,6.874,6.754,351764.0,000002
2012-04-24,6.834,6.858,6.993,6.778,570896.0,000002
2012-04-25,6.842,7.056,7.08,6.818,866089.0,000002
2012-04-26,7.072,7.112,7.168,7.032,670000.0,000002
2012-04-27,7.112,7.136,7.215,7.08,475935.0,000002
2012-05-02,7.175,7.326,7.382,7.096,917443.0,000002
2012-05-03,7.311,7.183,7.35,7.088,726262.0,000002
2012-05-04,7.199,7.326,7.342,7.056,929879.0,000002
2012-05-07,7.247,7.207,7.311,7.12,733492.0,000002
2012-05-08,7.207,7.183,7.255,7.096,639793.0,000002
2012-05-09,7.112,7.096,7.136,7.032,583098.0,000002
2012-05-10,7.096,7.096,7.12,7.04,307039.0,000002
2012-05-14,7.104,7.088,7.215,7.025,583827.0,000002
2012-05-15,7.048,7.08,7.152,7.009,320827.0,000002
2012-05-16,7.056,6.842,7.056,6.834,442842.0,000002
2012-05-17,6.866,6.897,6.961,6.802,327672.0,000002
2012-05-18,6.874,6.818,6.977,6.794,477318.0,000002
2012-05-21,6.834,6.889,6.961,6.802,292333.0,000002
2012-05-22,6.913,7.16,7.175,6.897,582690.0,000002
2012-05-23,7.12,7.191,7.247,7.096,354495.0,000002
2012-05-24,7.199,7.088,7.279,7.072,283450.0,000002
2012-05-25,7.088,7.032,7.207,7.009,349852.0,000002
2012-05-28,6.993,7.287,7.311,6.961,604634.0,000002
2012-05-29,7.287,7.366,7.454,7.231,664098.0,000002
2012-05-30,7.374,7.398,7.541,7.311,707980.0,000002
2012-05-31,7.342,7.35,7.406,7.319,246315.0,000002
2012-06-01,7.35,7.271,7.422,7.231,346069.0,000002
2012-06-04,7.207,7.183,7.326,7.152,398772.0,000002
2012-06-05,7.183,7.239,7.271,7.16,434359.0,000002
2012-06-06,7.231,7.136,7.239,7.104,354616.0,000002
2012-06-07,7.207,7.12,7.326,7.08,536508.0,000002
2012-06-08,7.223,7.088,7.279,7.025,853055.0,000002
2012-06-11,7.136,7.311,7.462,7.096,889129.0,000002
2012-06-12,7.303,7.326,7.454,7.287,823025.0,000002
2012-06-13,7.398,7.366,7.501,7.319,668466.0,000002
2012-06-14,7.39,7.374,7.469,7.35,487802.0,000002
2012-06-15,7.39,7.239,7.414,7.136,739165.0,000002
2012-06-18,7.255,7.303,7.303,7.199,566132.0,000002
2012-06-19,7.255,7.199,7.311,7.16,312688.0,000002
2012-06-20,7.215,7.175,7.239,7.136,271900.0,000002
2012-06-21,7.152,7.175,7.231,7.128,318527.0,000002
2012-06-25,7.128,6.953,7.128,6.826,715571.0,000002
2012-06-26,6.929,7.112,7.16,6.913,643645.0,000002
2012-06-27,7.08,7.112,7.223,7.025,492010.0,000002
2012-06-28,7.12,7.032,7.152,7.025,335985.0,000002
2012-06-29,7.04,7.08,7.168,7.009,286205.0,000002
2012-07-02,7.104,7.136,7.199,7.08,291456.0,000002
2012-07-03,7.144,7.247,7.334,7.072,522014.0,000002
2012-07-04,7.271,7.239,7.311,7.223,297582.0,000002
2012-07-05,7.272,7.489,7.497,7.272,716488.0,000002
2012-07-06,7.642,7.779,7.779,7.578,1655358.0,000002
2012-07-09,7.707,7.787,7.981,7.658,1047940.0,000002
2012-07-10,7.739,7.691,7.86,7.578,594473.0,000002
2012-07-11,7.667,7.578,7.828,7.489,687933.0,000002
2012-07-12,7.57,7.763,7.844,7.546,742758.0,000002
2012-07-13,7.739,7.949,7.965,7.715,722659.0,000002
2012-07-16,7.941,7.844,7.997,7.723,519852.0,000002
2012-07-17,7.787,7.9,8.021,7.779,414763.0,000002
2012-07-18,7.892,7.602,7.981,7.417,904094.0,000002
2012-07-19,7.578,7.61,7.731,7.513,578233.0,000002
2012-07-20,7.546,7.497,7.602,7.409,394106.0,000002
2012-07-23,7.417,7.425,7.529,7.36,287909.0,000002
2012-07-24,7.392,7.521,7.642,7.384,330378.0,000002
2012-07-25,7.465,7.336,7.497,7.296,428484.0,000002
2012-07-26,7.328,7.183,7.401,7.094,546310.0,000002
2012-07-27,7.183,7.239,7.288,7.046,299596.0,000002
2012-07-30,7.272,7.255,7.336,7.255,225476.0,000002
2012-07-31,7.32,7.441,7.465,7.296,358515.0,000002
2012-08-01,7.441,7.521,7.61,7.441,349387.0,000002
2012-08-02,7.513,7.014,7.521,6.852,953848.0,000002
2012-08-03,7.102,7.014,7.134,6.852,717484.0,000002
2012-08-06,6.973,7.062,7.118,6.868,636538.0,000002
2012-08-07,7.094,7.118,7.215,7.03,464594.0,000002
2012-08-08,7.11,7.199,7.263,7.102,426804.0,000002
2012-08-09,7.207,7.255,7.328,7.199,422204.0,000002
2012-08-10,7.255,7.086,7.255,7.054,459934.0,000002
2012-08-13,7.062,6.788,7.062,6.707,1232150.0,000002
2012-08-14,6.804,6.917,6.917,6.731,499067.0,000002
2012-08-15,6.86,6.909,6.933,6.836,335584.0,000002
2012-08-16,6.868,6.965,6.981,6.868,265970.0,000002
2012-08-17,6.957,6.941,7.014,6.852,260520.0,000002
2012-08-20,6.852,6.852,6.852,6.691,401637.0,000002
2012-08-21,6.812,6.707,6.933,6.627,820202.0,000002
2012-08-22,6.691,6.562,6.699,6.473,801190.0,000002
2012-08-23,6.554,6.538,6.619,6.433,625742.0,000002
2012-08-24,6.49,6.546,6.578,6.465,348295.0,000002
2012-08-27,6.53,6.514,6.619,6.49,426630.0,000002
2012-08-28,6.506,6.449,6.546,6.409,360094.0,000002
2012-08-29,6.425,6.425,6.506,6.401,202372.0,000002
2012-08-30,6.353,6.441,6.481,6.353,312722.0,000002
2012-08-31,6.409,6.465,6.546,6.409,272985.0,000002
2012-09-03,6.473,6.683,6.731,6.457,630697.0,000002
2012-09-04,6.683,6.635,6.739,6.602,370744.0,000002
2012-09-05,6.635,6.707,6.78,6.619,395012.0,000002
2012-09-06,6.723,6.731,6.852,6.699,281715.0,000002
2012-09-07,6.788,6.933,7.159,6.772,1070571.0,000002
2012-09-10,6.949,6.941,7.022,6.852,524961.0,000002
2012-09-11,6.893,6.836,6.917,6.78,352880.0,000002
2012-09-12,6.877,6.812,6.949,6.715,462917.0,000002
2012-09-13,6.804,6.788,6.885,6.731,252133.0,000002
2012-09-14,6.844,6.723,6.86,6.659,774177.0,000002
2012-09-17,6.691,6.498,6.739,6.417,898867.0,000002
2012-09-18,6.465,6.457,6.538,6.409,344756.0,000002
2012-09-19,6.481,6.481,6.49,6.417,366851.0,000002
2012-09-20,6.449,6.304,6.465,6.264,584727.0,000002
2012-09-21,6.288,6.296,6.336,6.256,388550.0,000002
2012-09-24,6.288,6.361,6.433,6.127,455013.0,000002
2012-09-25,6.344,6.377,6.409,6.312,239616.0,000002
2012-09-26,6.369,6.28,6.393,6.224,249694.0,000002
2012-09-27,6.288,6.619,6.635,6.24,769552.0,000002
2012-09-28,6.546,6.796,6.812,6.498,760464.0,000002
2012-10-08,6.748,6.578,6.828,6.522,473161.0,000002
2012-10-09,6.602,6.739,6.764,6.594,487942.0,000002
2012-10-10,6.748,6.739,6.748,6.61,507343.0,000002
2012-10-11,6.715,6.683,6.715,6.627,254369.0,000002
2012-10-12,6.707,6.643,6.756,6.602,311356.0,000002
2012-10-15,6.659,6.602,6.659,6.562,213705.0,000002
2012-10-16,6.594,6.594,6.651,6.562,291622.0,000002
2012-10-17,6.627,6.554,6.635,6.538,367209.0,000002
2012-10-18,6.586,6.804,6.844,6.538,860133.0,000002
2012-10-19,6.772,6.788,6.852,6.756,368909.0,000002
2012-10-22,6.756,6.788,6.844,6.651,651035.0,000002
2012-10-23,6.772,6.772,6.909,6.739,501913.0,000002
2012-10-24,6.836,6.796,6.877,6.764,460994.0,000002
2012-10-25,6.804,6.731,6.877,6.699,421703.0,000002
2012-10-26,6.731,6.61,6.764,6.554,352324.0,000002
2012-10-29,6.602,6.627,6.627,6.514,312629.0,000002
2012-10-30,6.635,6.691,6.764,6.57,593437.0,000002
2012-10-31,6.683,6.707,6.723,6.594,472225.0,000002
2012-11-01,6.691,6.925,6.973,6.667,1317349.0,000002
2012-11-02,6.941,6.973,7.014,6.877,742124.0,000002
2012-11-05,6.973,6.989,7.038,6.852,498509.0,000002
2012-11-06,6.989,6.941,7.005,6.828,409863.0,000002
2012-11-07,6.933,6.86,6.981,6.828,331805.0,000002
2012-11-08,6.812,6.852,6.925,6.788,351659.0,000002
2012-11-09,6.812,6.756,6.885,6.748,338518.0,000002
2012-11-12,6.756,6.901,6.909,6.748,475668.0,000002
2012-11-13,6.885,6.748,6.885,6.723,314551.0,000002
